gene	p-value	logFC	ci.hi	ci.lo	fdr
PRDX2	0.00402052932789668	0.082867289553461	0.148555421262909	0.0171791578440131	0.0168284423479136
RTP4	0.00403440489785778	-0.199518758403442	-0.0751818518137695	-0.323855664993115	0.0168284423479136
LITAF	0.00417256028932874	0.263057518948297	0.418783930866418	0.107331107030176	0.0173256082922809
NDUFB6	0.00417094416226031	0.0926749928460451	0.183825468932922	0.0015245167591685	0.0173256082922809
KIF2A	0.00421582087200793	-0.156190628832018	-0.054675488076544	-0.257705769587493	0.0174655436126043
KMT2E	0.0042865622810591	-0.214822206889626	-0.0657431955864543	-0.363901218192798	0.0177184373020248
FABP5	0.00438264571289411	0.172533769129781	0.265833699793515	0.0792338384660461	0.0180747036511457
CISD3	0.00442515514142766	0.150869995069967	0.236050760618282	0.0656892295216513	0.0181272610838303
HOPX	0.00441307351022209	0.276009997928782	0.448002085134542	0.104017910723023	0.0181272610838303
TAPBP	0.00442101409281475	-0.244917858067186	-0.0870122138344855	-0.402823502299887	0.0181272610838303
YPEL5	0.0044707948421613	0.132963778075167	0.215152248757902	0.0507753073924314	0.0182732487172902
PHF11	0.00462655549304087	0.209837520589783	0.329800977802303	0.0898740633772635	0.0188676716200573
ADAM10	0.00483340219298975	-0.170345513011287	-0.0521280163710985	-0.288563009651476	0.0196343544896562
RPSA	0.0048360479038562	-0.252731030788041	-0.103082804369525	-0.402379257206558	0.0196343544896562
IMP3	0.00485812703345398	-0.159520885127813	-0.0545063211047016	-0.264535449150924	0.0196802618406218
GIMAP2	0.00487642925351151	-0.183297021740139	-0.0659449371166439	-0.300649106363634	0.0197106996596583
HSPA8	0.00497750527370632	-0.308824336286227	-0.116379547638457	-0.501269124933997	0.020074839150246
ATP6V1F	0.00502333368881375	0.133931853111977	0.254763909306357	0.0130997969175969	0.0201130666805007
PYCARD	0.00503025116241833	0.150061640546781	0.248037077752899	0.0520862033406622	0.0201130666805007
RPL11	0.00503101886863098	-0.190710856823743	-0.0773796337706187	-0.304042079876868	0.0201130666805007
TLN1	0.00502093372571099	-0.182797283768237	-0.0488432596916406	-0.316751307844834	0.0201130666805007
PRKACB	0.0050856674297142	-0.169696405950938	-0.0601680456620735	-0.279224766239802	0.0202871493320695
RAB5IF	0.00521093844663329	0.132992530227428	0.222773234583667	0.04321182587119	0.0207415785228737
SPOCK2	0.00524089861830088	-0.195539650230772	-0.0589589321795185	-0.332120368282025	0.0208154821209472
GNLY	0.00527948486471872	0.657777915283821	1.07230367194468	0.243252158622957	0.0209232512968354
PCM1	0.00538801938587626	-0.179576380496302	-0.063633552216781	-0.295519208775822	0.0213071675714198
PLP2	0.00565846938544546	0.270006202609832	0.432086520694731	0.107925884524934	0.0223283446376001
HPRT1	0.00578634086265381	0.116973772465661	0.183411123922213	0.05053642100911	0.0227837171466994
PSMA6	0.00580320890769413	0.103693220146433	0.23038715237275	-0.0230007120798831	0.0228009949986176
PSMB3	0.00584228761903545	0.185067813491761	0.310378388592969	0.0597572383905527	0.0229052778540295
GATA3	0.00591779500297385	-0.14058047984879	-0.000827500142802778	-0.280333459554777	0.0231516305576728
SF3B6	0.00595228664965333	0.143866070720775	0.248119491267925	0.0396126501736257	0.0232368113438389
ISG15	0.00601918870891634	0.121695864361604	0.372523975612223	-0.129132246889016	0.0234478843735398
CCDC12	0.00611467476041608	-0.0886585373322702	0.0154031030879958	-0.192720177752536	0.0237691718878302
RPL8	0.00622728275545247	-0.197659561936152	-0.0716462686461496	-0.323672855226154	0.024155510815736
PTPRCAP	0.00627162305502124	-0.240297667890336	-0.0663136652771871	-0.414281670503485	0.0242759646642453
MOB1A	0.00630355549660744	0.185014419890967	0.29906419660774	0.0709646431741938	0.024347982858989
EIF3F	0.00635899656591176	-0.0435729537212645	0.102180475453192	-0.189326382895721	0.0245103095483561
GNAI2	0.00642647143971116	0.116040432272374	0.195126176621557	0.0369546879231897	0.0246663094965384
SLC25A5	0.00641422182965029	0.0163452836972661	0.157853703595299	-0.125163136200767	0.0246663094965384
OASL	0.00657269478710853	-0.0486872323874683	0.153192510337844	-0.25056697511278	0.0251746611657176
SELENOS	0.00660778544040734	0.160706449078376	0.252523325845928	0.068889572310825	0.0252561171540256
HLA-DRB5	0.00677836377041621	0.166124751267292	0.265632880469108	0.0666166220654757	0.0258540096211909
ATP5MC3	0.0068723510114703	0.159896141804272	0.305257084786376	0.0145351988221685	0.0261578860374088
CXCR3	0.00693604842723539	-0.159106425081708	-0.0468413374642754	-0.271371512699141	0.0263454479762142
GMFG	0.00700236029697053	-0.149813715439156	-0.00144748245355378	-0.298179948424759	0.0265421416235792
GIMAP4	0.00727106337181173	-0.223762221168071	-0.0448540203222294	-0.402670422013913	0.0275035875368531
SYNE2	0.00728634216738886	0.184900821644413	0.325047314541366	0.0447543287474594	0.0275044362392964
GTF2B	0.00736851303136102	-0.105694760572152	-0.0137153850681343	-0.19767413607617	0.0277572645531888
RPS29	0.0075904037821368	-0.198125286066233	-0.0740389296123536	-0.322211642520113	0.0285342956995143
RPS7	0.00817683430114002	-0.178142002141074	-0.0654536295595692	-0.290830374722578	0.0306757212899031
TRADD	0.00856732984714447	0.114837133429465	0.185805884055708	0.043868382803222	0.0320748189154364
MRFAP1	0.00864139935540696	-0.0465091757080795	0.056648129413914	-0.149666480830073	0.0321544534059644
PDIA6	0.0086267984129228	0.168770946715035	0.281237734688462	0.0563041587416086	0.0321544534059644
TRIM21	0.00860967794867666	-0.127341170758944	-0.0219498349509633	-0.232732506566925	0.0321544534059644
FDPS	0.00867630783845478	-0.122511948605878	-0.0262298417375236	-0.218794055474232	0.0322187284976766
PLSCR1	0.00888087610032195	0.175371549500545	0.382532869454964	-0.0317897704538743	0.0328904953459619
TMEM109	0.00889321549036956	-0.146300659937638	-0.0456743914056775	-0.246926928469598	0.0328904953459619
IER3	0.00898221141940659	0.164011408606127	0.258804201506512	0.0692186157057415	0.0331525257843553
GPBP1	0.00905649453276692	-0.166736164209856	-0.0166710907453472	-0.316801237674366	0.033359305466462
PDIA3	0.00912147540246256	-0.191850153859441	-0.0364465736811975	-0.347253734037684	0.0335310574653905
CXCL10	0.00915986543401288	0.192809020662578	0.301868576024349	0.0837494653008076	0.0335648358799776
TSPO	0.00916740728194244	0.166741420564015	0.281752116146879	0.0517307249811502	0.0335648358799776
SF3B1	0.0092025195147257	-0.168326184308786	-0.0401059535136352	-0.296546415103937	0.0336260063068077
PPP2R1A	0.00923697804793899	-0.1547560648022	-0.0466516832340828	-0.262860446370317	0.0336845486897895
GSTO1	0.00949638012931027	0.134351619210277	0.216271349557695	0.0524318888628587	0.0344880061293557
HIF1A	0.00951393272533949	0.219121426423466	0.3565510819512	0.081691770895732	0.0344880061293557
RPL14	0.00949007049724873	-0.182953677513932	-0.0661193543053479	-0.299788000722516	0.0344880061293557
NDUFA1	0.00956542265454269	0.220325542005558	0.370342066991526	0.0703090170195902	0.0346059944353455
B2M	0.0097080256098962	-0.14073499871942	-0.0510611220023318	-0.230408875436509	0.0350222414821188
DGCR6L	0.00976968072685311	-0.124802977468748	-0.0358191823243854	-0.21378677261311	0.0350222414821188
EIF2S2	0.00973260606637137	0.166539425029391	0.273027832410337	0.0600510176484451	0.0350222414821188
RNPEPL1	0.00979549282833209	0.0894745199989148	0.166945806944349	0.012003233053481	0.0350222414821188
RPLP2	0.00979059284484825	-0.19401418020267	-0.0689861471949088	-0.319042213210431	0.0350222414821188
TRAM1	0.00976886689635051	-0.058819762354078	0.0504354288495628	-0.168074953557719	0.0350222414821188
MKRN1	0.00989219543444238	-0.154403108266486	-0.047400313698093	-0.261405902834879	0.0352300995296808
PPIB	0.00988669064992975	-0.0619952102182795	0.102675932934358	-0.226666353370917	0.0352300995296808
RNF149	0.00997667873996492	0.162700358206019	0.278697679171285	0.0467030372407522	0.0354618522527547
OAS3	0.0100731162066217	0.141254131484277	0.301107900748363	-0.0185996377798087	0.0357351132223258
PRMT1	0.0100932272914379	-0.128931267142267	-0.0369175792637428	-0.220944955020791	0.0357370663981726
DDX5	0.0103324916871448	-0.194310093300038	-0.0243654645510692	-0.364254722049006	0.0365134667551521
ISCU	0.0103982771966088	0.121240673954836	0.223665090516657	0.0188162573930138	0.036675004706958
EIF5	0.0105383792472951	-0.181223752100607	-0.0580644079994059	-0.304383096201809	0.0370975315699578
SSR4	0.0105718499619019	0.00148850599087891	0.157746161743854	-0.154769149762097	0.0371437882315284
EIF3G	0.0108513722243059	-0.21404221011485	-0.0523430677752305	-0.375741352454469	0.038052700679092
CDK17	0.0109637487597217	-0.145369119015072	-0.0427824441979368	-0.247955793832208	0.038373120659026
RAC1	0.0112750779620941	0.219595063106943	0.363278694101065	0.0759114321128208	0.0393873182346957
LAMTOR5	0.0113584908844334	0.136352310947294	0.229659335138734	0.0430452867558534	0.0396029825302667
KMT2C	0.0114910383458712	-0.134078396559306	-0.0386423222573733	-0.229514470861238	0.0399332048008811
TMEM256	0.0114969161057819	0.0932042191216349	0.167648406452273	0.018760031790997	0.0399332048008811
NIPBL	0.0118116130171888	-0.158090331370414	-0.0476628007962602	-0.268517861944568	0.0409484193214496
FYB1	0.01190104155546	-0.21223298307135	-0.0687305896371759	-0.355735376505525	0.0411803085640632
TNFAIP8	0.0120689420166843	-0.154603631190951	-0.0452694859220848	-0.263937776459817	0.0416823384961858
VPS4B	0.0121851843670621	-0.13204158221245	-0.0369565082161888	-0.227126656208711	0.042004399695514
SIVA1	0.012389326778672	-0.0980288995450302	-0.00418532355538503	-0.191872475534675	0.0426276836622106
HNRNPR	0.0127647072153833	-0.154797082261882	-0.0461286046364109	-0.263465559887354	0.0438366918844083
UBC	0.0129517139775355	0.154988756287028	0.331951998997786	-0.0219744864237303	0.0443954623582688
IVNS1ABP	0.0132481593561074	0.206995206473829	0.336136400559374	0.0778540123882842	0.0453265676846596
COX7A2	0.013433796484931	0.130913856084177	0.289442037628376	-0.0276143254600222	0.0457049277057149
NFATC2	0.0134191791098622	-0.166319309510928	-0.0424765028838093	-0.290162116138048	0.0457049277057149
TBX21	0.0134207549516219	-0.160781096638262	-0.037290273216975	-0.284271920059549	0.0457049277057149
SRP14	0.0136373044881958	0.13967504090146	0.292311774993895	-0.0129616931909753	0.0463110693307317
EOMES	0.0136782270283391	-0.140539373042829	-0.0367501273350321	-0.244328618750626	0.0463638604467078
ANKRD44	0.0137411625629588	-0.166855736649796	-0.0493693099275731	-0.284342163372018	0.0464909333380105
PLEKHA2	0.0138178945320832	0.122480057509805	0.197453497188503	0.0475066178311071	0.046664128114817
LAPTM5	0.0138714714745207	0.0690186450699853	0.223335367053466	-0.0852980769134951	0.0467586317047035
SPPL2A	0.014080205240589	0.138654764782107	0.225253652238274	0.0520558773259396	0.0472960945458476
SSR3	0.0140826904394861	0.144704361066803	0.246443804872715	0.0429649172608918	0.0472960945458476
HSP90B1	0.0142135457501432	0.199952964437335	0.346592181399979	0.0533137474746897	0.0475607107793254
RTRAF	0.0141978467549518	0.163999220911636	0.276837571532687	0.0511608702905858	0.0475607107793254
MT-ND5	0.0142849704853164	0.129207775823956	0.309785676558386	-0.0513701249104746	0.0477123237233511
BDP1	0.0143485722434775	-0.0840133122149171	0.0125470245435447	-0.180573648973379	0.0478373019869223
DDX58	0.0144068621908737	-0.204249652059422	-0.0475632220363048	-0.36093608208254	0.0478569767685933
ZC3HAV1	0.0143917045921397	0.139976137412841	0.263880380827507	0.0160718939981758	0.0478569767685933
NDUFB4	0.0147603118582193	0.127414449925363	0.264174811923633	-0.00934591207290691	0.0489420866877799
NDUFS5	0.0148179511436145	0.19183657323775	0.337089985037759	0.0465831614377407	0.0489555094744731
TRIM38	0.0148155201694402	-0.15101131033399	-0.0397708578190453	-0.262251762848934	0.0489555094744731
GPR65	0.0149182008266206	-0.161898533361143	-0.0457769879495962	-0.278020078772691	0.0491091043427671
LYPLA1	0.0149042161759548	-0.123439340490746	-0.0303999670421996	-0.216478713939292	0.0491091043427671
TUBA1B	0.0150550511327731	-0.15002370252212	-0.0092831332060066	-0.290764271838234	0.049470464783411
GNB2	0.015084403824906	0.19234784097697	0.318687280809828	0.0660084011441128	0.0494779278062896
CLDND1	0.0152047873658996	-0.175249670318917	-0.0501501508632067	-0.300349189774627	0.0496954116150813
SEPT2	0.0152051095198853	-0.163623367515982	-0.0411328162689184	-0.286113918763046	0.0496954116150813
PARK7	0.0153135920164137	0.160216550187232	0.302900953253503	0.01753214712096	0.0499605939535497
MDH2	0.0154278798618728	-0.0472958809293262	0.0578000742986905	-0.152391836157343	0.0502437370902704
HSP90AB1	0.0158309963374913	-0.189099314062307	-0.00464398114682835	-0.373554646977785	0.0513734108500828
XBP1	0.0158262252841256	-0.218668063123791	-0.053845208838638	-0.383490917408944	0.0513734108500828
COX6A1	0.0159499725923408	0.19390739242309	0.353355833459557	0.0344589513866218	0.0516677303656145
ITGB1	0.0161153584864773	0.168904260019744	0.334679365990626	0.0031291540488616	0.0521110795660073
PPP4R3B	0.016317614735182	-0.128275319411959	-0.0307444399111707	-0.225806198912748	0.052671876539183
UQCR10	0.0166818765509197	0.200159675572051	0.351733545542114	0.0485858056019886	0.0537527133307411
PNPLA2	0.0168269915163587	-0.132298884248103	-0.0329518658024806	-0.231645902693725	0.0541248477119497
NDUFAB1	0.0170474255924761	0.144174986586776	0.238437018552991	0.049912954620562	0.0547375159181964
NDUFB10	0.0173162903229262	0.106887039935023	0.208464092439298	0.00530998743074849	0.0555032674034846
DDX6	0.0173510730344528	-0.142588330056139	-0.0344315991902048	-0.250745060922073	0.0555173562766118
MYCBP2	0.0174022703873765	-0.161101815552315	-0.0289610513891491	-0.29324257971548	0.0555838251708687
WTAP	0.0178031738630265	0.0023870905164553	0.0883367810091896	-0.083562599976279	0.0567650936260898
TAGAP	0.0179278327056705	-0.176020950647308	-0.0476860625044596	-0.304355838790157	0.0570629797095122
NUDT21	0.0180523924842932	0.118197365024282	0.197029124329944	0.0393656057186199	0.0573595149022672
VPS37B	0.0182344703357229	0.0751592491781478	0.166817519682367	-0.0164990213260717	0.057837460596121
COX17	0.0182916358556969	0.181795892123423	0.304550173387875	0.0590416108589706	0.0579182299971548
SARAF	0.0188323250515349	-0.250012674693681	-0.0825345782014807	-0.417490771185882	0.0595270897390212
SFPQ	0.0188753042913328	0.161298564024261	0.275199843988964	0.0473972840595572	0.0595598979970036
H2AFV	0.0192011251820863	0.140955876586242	0.252596642153613	0.0293151110188702	0.060483544323572
NDUFA4	0.0193061236284058	0.198830483431655	0.352587248431235	0.045073718432076	0.0607096176748666
TMIGD2	0.019457621789874	-0.0167658959677076	0.095734021518357	-0.129265813453772	0.0610808848970788
RPL13	0.0195260625558633	-0.174819054355209	-0.0533819900920205	-0.296256118618397	0.0611905939786659
FTH1	0.0197467684151727	0.22843266734253	0.418725553402079	0.038139781282981	0.0616896631930677
TSC22D3	0.0197528478204404	0.231983319761018	0.432592720334526	0.0313739191875099	0.0616896631930677
PPM1K	0.0200643666223957	-0.203530902347247	-0.0452747720149508	-0.361787032679544	0.062555627677674
RAB11B	0.0202739729450193	-0.115920191405776	-0.00520001813324633	-0.226640364678305	0.0631014456057075
TXNDC17	0.0209794797903444	0.0987923633029484	0.168124898927047	0.0294598276788497	0.0651862407771414
IAH1	0.0211148035613221	0.103277212200193	0.172741342982246	0.0338130814181395	0.065384315434806
RPS20	0.0210931087678624	-0.068944617698969	0.0833810584772381	-0.221270293875176	0.065384315434806
NDUFC1	0.0212049631883641	0.108684323092039	0.196339469322335	0.0210291768617435	0.0655523988919479
TPR	0.0212953202700623	-0.15974950779161	-0.03724588713934	-0.282253128443881	0.0657205238739929
NUCB2	0.0217742843214608	-0.113663136284414	-0.0194183782712006	-0.207907894297627	0.0669724199584325
TIMP1	0.0217435835568032	0.125710799844883	0.217372388356913	0.0340492113328538	0.0669724199584325
SRSF7	0.0219638648514879	-0.198497341396062	-0.0511444123183081	-0.345850270473816	0.0674419850145688
HCLS1	0.0222126756711875	-0.205919249495378	-0.0594478372789365	-0.352390661711819	0.0679317805685862
HSPA1A	0.0222254426262461	0.188771447876787	0.330047168675976	0.0474957270775983	0.0679317805685862
RPL28	0.0222349232512395	-0.14384370555017	-0.0426789259476691	-0.245008485152671	0.0679317805685862
RPL24	0.0229142172762897	-0.177612235541492	-0.0519606202457278	-0.303263850837255	0.0698902753986333
RALA	0.0230330943854689	0.0787020658691419	0.172887533421331	-0.0154834016830468	0.0701357724037528
LNPEP	0.0231168304428318	-0.174930369141267	-0.0344527094501977	-0.315408028832337	0.070273625988442
BIN2	0.0233173214588189	-0.157122569830897	-0.0339950192037611	-0.280250120458034	0.0706486619249989
PTPN6	0.0233175386649011	-0.169066668802462	-0.0383598225551943	-0.29977351504973	0.0706486619249989
TRANK1	0.0233898283352382	-0.0241215533664995	0.106840942911055	-0.155084049644054	0.0707503582259607
EIF1AX	0.023484366311389	-0.105648243233723	-0.00483115326029751	-0.206465333207148	0.070918904546955
PAPOLA	0.0235889447878134	0.11134123683454	0.212031193294044	0.0106512803750359	0.0710522557333107
REEP5	0.0236063049973287	0.104567832626454	0.225113424685251	-0.0159777594323426	0.0710522557333107
RPS11	0.0236907810223633	0.236458610180752	0.420817130424319	0.0521000899371846	0.0710723430670899
TPI1	0.0236720047954697	-0.0452711395946321	0.108234312999755	-0.198776592189019	0.0710723430670899
CD63	0.0239742704531095	0.204302321562454	0.373797278850308	0.0348073642746004	0.0716873848082343
NASP	0.0239644366911508	0.118982940267727	0.203418194955122	0.0345476855803315	0.0716873848082343
RPL12	0.0241545604204765	-0.167410654727713	-0.0486030222418394	-0.286218287213587	0.0721084671375991
MYL12B	0.0243637054327211	0.217812026739538	0.3837998644565	0.0518241890225769	0.0726141758981753
CYLD	0.0245482887444645	0.155910359257076	0.267025314805413	0.0447954037087386	0.0728079927534684
SRSF4	0.0245219517278208	-0.116138093003239	-0.00923601014100973	-0.223040175865468	0.0728079927534684
TAX1BP1	0.0244721149076659	-0.138533360008049	-0.00909073784345599	-0.267975982172641	0.0728079927534684
PSMB6	0.0246567820290162	0.150510800287359	0.259850265435957	0.0411713351387606	0.0730112492172005
SASH3	0.0247723800992562	-0.134575957090106	-0.028099962512137	-0.241051951668075	0.0732348518468302
CCNL1	0.0248881708249001	0.12296982797052	0.240105295024272	0.00583436091676738	0.0733398195114396
IL2RG	0.0248540416212963	0.135779336840875	0.235476165445721	0.0360825082360287	0.0733398195114396
POLR2K	0.0250757918297911	-0.154514712552962	-0.0381249342920461	-0.270904490813877	0.0737737063977912
RAB29	0.0251642968012742	-0.152100911683984	-0.0363198689630383	-0.267881954404929	0.0739150647201414
TANK	0.0252120774719127	0.0846424592520441	0.164484138943858	0.0048007795602302	0.0739365417996542
PRNP	0.02567405426404	0.144521490421563	0.244623699267826	0.0444192815752996	0.0751706684942326
C12orf75	0.0257729910838789	0.129784792375737	0.218108828245552	0.0414607565059217	0.0753396075363949
ZNHIT1	0.0258381115314529	0.117110506766707	0.203275777278956	0.0309452362544576	0.0754093127283777
SELENOF	0.0258839266809765	-0.150497344046685	-0.0311507662752465	-0.269843921818124	0.0754225423383478
RBM25	0.0260260877062153	-0.158771294456011	-0.0388427160383474	-0.278699872873674	0.0757160226739736
DNAJB14	0.0262910539517172	-0.132000981601234	-0.0301085252810816	-0.233893437921387	0.0762621815477685
RPL35	0.0262973039819891	-0.188825393664183	-0.0535862677849625	-0.324064519543404	0.0762621815477685
SURF4	0.0264337854137371	0.0966642155522656	0.172120008785326	0.0212084223192056	0.0765364912058601
PTK2B	0.0266204808368719	0.128952025070166	0.227897541232447	0.0300065089078853	0.0769550925458307
SPCS3	0.0268349865600078	0.118301329910919	0.223398144576502	0.0132045152453346	0.0774526389338615
CCDC69	0.0272414304600956	-0.135988350384502	-0.0300718990275853	-0.241904801741419	0.0785017246854805
RAB24	0.0277964047661366	-0.12074782967932	-0.0182931788089957	-0.223202480549644	0.0799748527680811
PRKCH	0.0282416602471756	-0.13711636540726	-0.0158499281532249	-0.258382802661295	0.0811281655213677
BIRC3	0.0283278045534782	0.074528393608761	0.177226479665116	-0.0281696924475942	0.0812478789940419
ATP5F1C	0.0290685381414452	0.0827762182589228	0.201058736294015	-0.0355062997761698	0.0832417228595929
WAS	0.0293581186785586	-0.125831549261062	-0.0146830352392626	-0.236980063282862	0.083939409742921
THOC2	0.0297471645521289	-0.0668181045571814	0.0269389209244038	-0.160575130038767	0.0848759594411413
TPT1	0.0297785933233561	0.175971565069503	0.307832793864484	0.0441103362745218	0.0848759594411413
UBE2A	0.0300681828661318	0.109430592163497	0.191173831695186	0.027687352631808	0.0855678661938048
ARHGDIB	0.0301397060549983	-0.225164435129836	-0.0640179417979934	-0.386310928461679	0.085638013938541
TMBIM6	0.0303828327776819	-0.0383108403943367	0.109576103582966	-0.186197784371639	0.086194775597554
ARAP2	0.0305320924795439	-0.136376569392285	-0.00453438160366954	-0.2682187571809	0.0864553900575871
FASLG	0.0305693387943083	-0.031078760973186	0.124530154625206	-0.186687676571578	0.0864553900575871
CALCOCO2	0.0307960407271116	0.0438382289805329	0.139770142337121	-0.0520936843760547	0.0866939389960444
COPS5	0.030712990833665	-0.0869908569567505	0.00414581404148348	-0.178127527954985	0.0866939389960444
UQCRFS1	0.0307516454013793	0.122365607827835	0.224712544123391	0.0200186715322785	0.0866939389960444
TPST2	0.0309418030444216	-0.0971500622242072	0.00650873303614145	-0.200808857484556	0.0869702679417821
ILF3	0.0312735965400275	-0.124321561720514	-0.0249733769195477	-0.223669746521481	0.0877678354510448
FLI1	0.0314064336556199	-0.105813436196738	-0.0061612931538646	-0.205465579239611	0.0880054513632172
FKBP11	0.0318616428758084	0.128857624777569	0.218762766609118	0.0389524829460204	0.089037739808632
GPRIN3	0.0318722943814151	0.114552044250191	0.205774203715779	0.0233298847846031	0.089037739808632
CD53	0.0321885484744802	0.192305464336326	0.348426001299736	0.0361849273729153	0.0895202512373144
FBXO7	0.0321925571434134	0.121541317252133	0.214818936149531	0.028263698354735	0.0895202512373144
NARF	0.0321682458649316	0.136268250887825	0.231799557739631	0.0407369440360185	0.0895202512373144
NPC2	0.0322410100241669	0.118786729884337	0.202867715409425	0.0347057443592494	0.0895202512373144
MTRNR2L12	0.0323095576341846	-0.302379442001181	-0.0735565643480123	-0.53120231965435	0.089574448858354
ZFP36	0.0328909214644379	0.183701766616781	0.353494809518883	0.0139087237146795	0.0910480507811031
MCL1	0.0341134314507712	0.204318872539031	0.382069296991029	0.0265684480870331	0.0942893180946429
NAP1L1	0.0343295174695267	0.130558813298	0.243761012874209	0.0173566137217918	0.0947432453426365
DNAJC8	0.0346409410207638	-0.130988500103955	-0.0202899321481864	-0.241687068059724	0.0954585207314261
STAU1	0.0352479575419823	-0.0679790045360197	0.0290302226122656	-0.164988231684305	0.096984967513858
MINOS1	0.0353521240940123	0.124789784381974	0.213944159944491	0.0356354088194571	0.0971253093530233
CCNDBP1	0.0355229291708177	-0.124715598442171	-0.0244080745787482	-0.225023122305593	0.0974480354280539
YWHAE	0.0358828345816513	0.0707887005155083	0.161923099747355	-0.0203456987163385	0.0982877642888709
G3BP2	0.0363013242594364	0.125020700157385	0.215172884223654	0.0348685160911152	0.0992852087155543
ARRB2	0.0363875109697971	0.119818272722726	0.20549992064009	0.0341366248053622	0.0993721712134818
ARPC1B	0.0364849541238938	-0.169069247950803	-0.0283229633646406	-0.309815532536966	0.0994895689318717
ARF5	0.0365510622591212	0.100359840420659	0.225990996222383	-0.0252713153810638	0.0995212976861615
TES	0.0367558341276726	-0.129430526327195	-0.0243592663312596	-0.234501786323131	0.09992992403461
GABARAPL2	0.0368413971548395	0.0520156480391857	0.161567337354669	-0.0575360412762974	0.100013718576362
CD7	0.037137512230173	0.262349595533466	0.484794694642954	0.0399044964239772	0.100621169133113
VCP	0.0371753087930221	-0.137673678338468	-0.0213594428369676	-0.253987913839969	0.100621169133113
CCDC85B	0.0372662769838628	-0.205267902615142	-0.0484514204209191	-0.362084384809364	0.100663203768256
HSPD1	0.0373010339086531	-0.0269766121090602	0.0952409258347034	-0.149194150052824	0.100663203768256
IRF2	0.0379149868645632	-0.154219429240061	-0.0298037917394408	-0.278635066740682	0.102169146019996
SKP1	0.0380005428805815	-0.205419605926239	-0.0523702516571364	-0.358468960195343	0.102248883420946
XRCC6	0.038386256001957	-0.12438498897942	-0.0128690910835536	-0.235900886875286	0.103134837817023
IL2RB	0.0387343953767114	-0.103105195817106	0.0921314510929765	-0.298341842727189	0.103917386715494
RAB8A	0.0396423430911739	-0.129799863859726	-0.0240630793433393	-0.235536648376114	0.106197303266239
NDUFB3	0.0397991719842396	0.102533442439242	0.201354321501428	0.00371256337705501	0.10646132827995
PSMD13	0.0399231553005565	-0.107043790860708	-0.015432855394665	-0.198654726326752	0.106636849026487
RPL36AL	0.0400235986207483	0.181366444202159	0.330580549774886	0.0321523386294313	0.106749072525704
NDUFB11	0.0401137657155218	0.171541562604727	0.311665015784628	0.0314181094248262	0.106833600528073
PARP1	0.0404624987860413	-0.0349152164850947	0.0430285036173276	-0.112858936587517	0.107605509872049
XCL2	0.0407063540007167	-0.204633427960302	-0.00158134474473853	-0.407685511175865	0.108096669708299
LINC00996	0.0411018718312976	-0.12627481967111	-0.0192828565467754	-0.233266782795444	0.108988562896634
HLA-DPB1	0.0414769364895056	0.18086459049481	0.326966925813925	0.0347622551756952	0.109823714443952
SRSF2	0.0420969455300544	0.0245803725466988	0.145089741974954	-0.0959289968815569	0.11130408029437
BAZ1A	0.0423547687901839	0.131197150178534	0.228461874086279	0.0339324262707883	0.111823934363679
CEBPD	0.0426246115001206	0.176006316392172	0.308402132690086	0.0436105000942573	0.112373975773045
ACTR3	0.0433515416160818	-0.135190325323958	0.0107394527463613	-0.281120103394277	0.113961534579254
ADSS	0.0433460123566553	-0.107099611146747	-0.013004848657325	-0.201194373636168	0.113961534579254
PPIG	0.0439151694903918	-0.0573887491657629	0.0503185808718022	-0.165096079203328	0.115277319912278
MYDGF	0.0441612352371949	0.0584774686306213	0.170068292061795	-0.0531133548005527	0.115425717851724
SF3B4	0.0440869968430615	-0.0870313665612874	0.0170022821592267	-0.191065015281801	0.115425717851724
SNHG8	0.044154494708625	-0.135033668738847	-0.00874389860221766	-0.261323438875476	0.115425717851724
TIA1	0.0446599332016281	0.0143184583116656	0.106883298609836	-0.0782463819865045	0.116562425656249
SNX20	0.0448760566004714	-0.109837187687609	-0.0171748303258588	-0.202499545049359	0.116792813973022
TBRG1	0.0448244670320242	-0.122603613724319	-0.0150969820963675	-0.23011024535227	0.116792813973022
HIGD2A	0.0451139688833038	0.156037009386838	0.299694359830729	0.0123796589429459	0.11724498029843
P4HB	0.0453098430256326	0.0948899742710091	0.213088372659089	-0.0233084241170711	0.117586765920214
BIRC2	0.0457329547841266	0.055241693065597	0.135782817583259	-0.025299431452065	0.118348595454107
XRN2	0.0457255502736994	-0.0261453557441891	0.0685993225823917	-0.12089003407077	0.118348595454107
IFI44L	0.0458657986840534	-0.106062164036502	0.086424658061783	-0.298548986134786	0.118524489668693
GFOD1	0.0459904005364101	0.0934930715563983	0.175818940822598	0.0111672022901987	0.118678618333363
POLR2L	0.0462229231780883	0.115316268698428	0.259936208854716	-0.029303671457861	0.119110409938459
SERINC1	0.0474312837560197	-0.122248971356658	-0.0189853236835266	-0.225512619029789	0.12205204989049
NAA38	0.0479608045452315	0.00661550256598092	0.104026044768112	-0.0907950396361499	0.123241054717494
ELOC	0.0480334509850015	0.0512950659544494	0.147782268981477	-0.0451921370725784	0.12325437492921
SLC25A39	0.0481017560055448	0.0946979898429947	0.168034614504179	0.0213613651818106	0.12325653327087
MDH1	0.048985084528358	-0.118517983861156	-0.0183717266134608	-0.21866424110885	0.125344186881387
