gene	p-value	logFC	ci.hi	ci.lo	fdr
CAPZA2	0.0260036891685296	-0.265192384628927	0.0275986163514169	-0.557983385609271	0.13951321392721
ATP5IF1	0.0264083926116221	-0.19583468524684	0.117805526439831	-0.509474896933511	0.139844442693363
BHLHE40	0.0261960601964254	0.528493881179848	0.829089905226559	0.227897857133137	0.139844442693363
MAP3K8	0.0262789384945142	0.482662215038956	0.711094351398122	0.25423007867979	0.139844442693363
SELENOH	0.0263397637040634	-0.515274587331453	-0.115557775057812	-0.914991399605094	0.139844442693363
TRABD	0.0267298519987711	-0.294624516559321	0.0207833744558091	-0.610032407574451	0.141088636278303
C12orf57	0.0270113005149239	-0.478281157040092	-0.127169822612886	-0.829392491467299	0.141722258252038
C4orf3	0.027038631623691	0.52172074184214	0.878068962717214	0.165372520967066	0.141722258252038
SSBP1	0.0271105730071341	-0.278778080622726	0.0230486337820269	-0.580604795027479	0.141722258252038
RPS26	0.0273454722854642	0.484994036910062	0.845298073028805	0.124690000791318	0.142039698399975
TBC1D10C	0.0272979536896421	-0.462791999245656	-0.086428404889253	-0.839155593602059	0.142039698399975
CCNDBP1	0.0276117629207778				0.142967572456472
SAP18	0.0282557573702477	0.450936947631008	0.810553778244077	0.0913201170179386	0.145839051490108
NDUFB10	0.0283476898471822	-0.23171121084608	0.0763456691407472	-0.539768090832907	0.145851994134871
FTL	0.0286606816064127	-0.652426690422684	-0.175094106590789	-1.12975927425458	0.146537842319934
MRPL51	0.0286091633161326	-0.360885515124408	-0.033392971550489	-0.688378058698326	0.146537842319934
APRT	0.0289389149446733	-0.501510753022518	-0.120215961807625	-0.882805544237411	0.147498032108632
CCR1	0.0300965164827101				0.152797627465314
PSMF1	0.0302597386090107				0.152797627465314
TIMM8B	0.0302285067735723	-0.195539847393064	0.10721212768816	-0.498291822474288	0.152797627465314
OAS2	0.0303923010553761	0.493566638824035	0.832129503456909	0.15500377419116	0.15299334265839
RCSD1	0.0307695383708866	-0.230284265371842	0.0662812613419319	-0.526849792085616	0.154415744870511
ZFP36	0.0312677811282852	0.617770820301804	0.978819545926564	0.256722094677045	0.15643481908047
NFKBIA	0.0317249822521364	0.588954167211686	0.928077476763231	0.24983085766014	0.158236838083286
NKTR	0.0319455709276448	-0.278717061327133	0.0326512134292193	-0.590085336083485	0.15885129933838
GBP4	0.032128556242583	0.493085384591178	0.735217138014623	0.250953631167732	0.159275608606847
PDIA6	0.0325235552329063	-0.204764542526359	0.122052471961922	-0.53158155701464	0.16074520783294
HELZ2	0.0327778473172888	0.262025643518245	0.557578929699563	-0.0335276426630729	0.161512595089118
EIF4A2	0.0330904037885179	-0.402482579510171	-0.0605846245559121	-0.74438053446443	0.162561592105641
CLIC1	0.0335489935445214	0.456587122260747	0.807456345275899	0.105717899245595	0.163322782260865
CMC1	0.0336458950580322	-0.470921343813899	0.0432899235967992	-0.985132611224597	0.163322782260865
RPL24	0.0334046827633779	-0.435537681267234	-0.117631854910965	-0.753443507623503	0.163322782260865
TMED2	0.0335263046362676	-0.230993808541209	0.0684556680764967	-0.530443285158915	0.163322782260865
PHLDA1	0.0343898414212268				0.166438668718163
INPP5D	0.0345134717858166	-0.183173212192064	0.0988792524523721	-0.465225676836501	0.166542817996056
DERL1	0.0348895308714919				0.167860840269626
YBX1	0.0353587117002747	-0.492241335634402	-0.141658397479979	-0.842824273788826	0.169617819950435
SLC25A6	0.0364922794644406	-0.439561008333399	-0.118134843613307	-0.76098717305349	0.174542251631972
EIF3E	0.0368053892918984	-0.4355371520308	-0.0987117632208579	-0.772362540840741	0.175525116769258
CD247	0.0371788703445387	0.562165930632581	0.991600206964962	0.1327316543002	0.176311207333604
PEBP1	0.0372735063862899	-0.235669890729525	0.0716257696401209	-0.542965551099172	0.176311207333604
PTGES3	0.0372945227039199	-0.39061009141614	-0.0542876513282127	-0.726932531504067	0.176311207333604
CD96	0.0374220481131577	0.515001584868192	0.826340531426695	0.203662638309689	0.176402775932255
SERPINB1	0.0379207751393532	0.58012089301004	0.915830945764147	0.244410840255934	0.178238571332234
CDC37	0.0383096707749872	-0.0888997031808743	0.215570945913502	-0.393370352275251	0.179034593220642
EIF1AX	0.038229390867561	-0.181901257359065	0.108834634770984	-0.472637149489114	0.179034593220642
IFI44	0.038816558207979	0.515477577100429	0.854149882152708	0.176805272048149	0.180369818909441
SRSF7	0.0387512600899628	-0.00961930900645203	0.312380349931883	-0.331618967944787	0.180369818909441
MT-CO2	0.0389880485071734	-0.562723949712594	-0.129169018510772	-0.996278880914416	0.180652008849999
CMPK2	0.0399684771336338	0.336545801914333	0.765061339576982	-0.0919697357483166	0.184148548601573
SURF4	0.0398847613653795				0.184148548601573
PPDPF	0.0401394279293452	0.553298142671513	0.96135270315308	0.145243582189946	0.184415230852851
ATF4	0.040997662079263	-0.328437184461901	0.0619125353918235	-0.718786904315625	0.187607860744959
PTMA	0.0411794078152639	-0.395886244328169	-0.0897664653414531	-0.702006023314885	0.187607860744959
STK17A	0.0411438834316762	0.522191630149713	0.859390866206843	0.184992394092582	0.187607860744959
CBLB	0.041560218905562	0.471282908795072	0.765665356784225	0.17690046080592	0.188815367785436
SAMD9L	0.0418954566713246	0.552480283560568	0.938540314612998	0.166420252508138	0.189809693974807
CIB1	0.0423517074959945	-0.0141366322631661	0.299688318802176	-0.327961583328508	0.191345249102402
COX7A2	0.0427545608485693	0.258608797321253	0.594298236246672	-0.0770806416041654	0.192101070920156
UBE2I	0.0427264361316894	-0.258909652451967	0.0580103836200273	-0.575829688523962	0.192101070920156
PSAP	0.0435715830276536	-0.316031887757587	0.0409087064744002	-0.672972481989573	0.195234208566217
EIF6	0.044144490377481	-0.177314768549746	0.113033756821737	-0.467663293921229	0.196720392911671
RHOF	0.0441153808710739	-0.194052310110138	0.111790413505069	-0.499895033725345	0.196720392911671
NDUFB4	0.0446849485897167	0.477075973493949	0.75012818053327	0.204023766454628	0.198586242915062
ID2	0.045031524061564	-0.556948495533861	-0.0853890569285718	-1.02850793413915	0.199582651479377
ATP6AP2	0.0453173240506826	-0.159960290353896	0.113413189124122	-0.433333769831914	0.200305028527543
CDC42SE1	0.046095059538875	-0.453706085994797	-0.081235720207134	-0.82617645178246	0.203192005697041
IRF1	0.0463728254297239	0.298024655699857	0.64748960051297	-0.0514402891132556	0.203865440096711
ARF6	0.0471261334647158	-0.12602659671721	0.183366884279394	-0.435420077713815	0.206620224948794
DCXR	0.047286621002489	0.373571438264462	0.577360871300197	0.169782005228727	0.206768039825897
ANKRD44	0.0482656510126486	-0.236667755507718	0.0704015353066902	-0.543737046322127	0.209928753938931
IFI44L	0.0485243042519786	0.576194472392965	1.02401428376776	0.128374661018168	0.209928753938931
PPP1R12A	0.0484679280387035	-0.00836327995869896	0.279511137200124	-0.296237697117522	0.209928753938931
ZEB2	0.0483976461921785	0.326238109283285	0.479510695095583	0.172965523470988	0.209928753938931
MPHOSPH8	0.0488494836166585	-0.39507475225178	-0.031862133300958	-0.758287371202602	0.210130551485228
PRKX	0.0489574552816594	-0.0568817441772396	0.225900591024323	-0.339664079378802	0.210130551485228
TXNDC17	0.0488108218356846				0.210130551485228
GBP5	0.0501472632419051	0.381601397023707	0.601412242129551	0.161790551917863	0.212744306803803
NME2	0.0500032944891768	0.520240175317981	0.859395676628895	0.181084674007067	0.212744306803803
SERP1	0.0500790659588966	0.0266623650287214	0.338134341312993	-0.28480961125555	0.212744306803803
SMG1	0.0502186131940307	0.332747644268974	0.500203895055671	0.165291393482276	0.212744306803803
UPP1	0.0497556985371197	0.342193815275861	0.595521349712943	0.0888662808387788	0.212744306803803
CEBPD	0.0505140208292534	0.296783669761034	0.710780951738502	-0.117213612216434	0.213441367804436
ATP8B4	0.0510680945815	-0.220628942264858	0.091576081931409	-0.532833966461126	0.213569390416478
OGT	0.0510083946684589	-0.438326089690614	-0.0371136100539267	-0.839538569327302	0.213569390416478
TWF2	0.0508418330294502	-0.0420772920372032	0.224268514282404	-0.308423098356811	0.213569390416478
UBE2B	0.0509722426982704	0.0442658014879194	0.33637766385709	-0.247846060881251	0.213569390416478
LSM6	0.0514245359808891	-0.133051934380809	0.150088524038128	-0.416192392799745	0.21451002093307
TNFAIP8	0.0518999746777372	-0.347199335527195	-0.00728584709469882	-0.687112823959691	0.215940966069871
PRDX5	0.0525364893842243	-0.216851046422427	0.105858148441836	-0.53956024128669	0.218033114976259
LSM7	0.0528167779628578	0.153754213287225	0.436732442726242	-0.129224016151791	0.21864001232848
SYNE2	0.0533084778008522	0.445677511222238	0.722006652974405	0.169348369470071	0.220116777957443
SAMD9	0.0536298244276942	0.526678840978827	0.894013506462457	0.159344175495196	0.220884453640326
PARP9	0.0540104419425696	0.409291402622909	0.646668128786465	0.171914676459353	0.221334248262138
TRIR	0.054002098739453	0.116913699052024	0.446690482175715	-0.212863084071666	0.221334248262138
RPL39	0.0544836708855832	-0.373637169519514	-0.0721476109983411	-0.675126728040688	0.222713952918261
PHF11	0.0552327351914699	0.419043100406853	0.689074896034953	0.149011304778754	0.225211477743219
PRPF4B	0.05552704797933	-0.0584130579297424	0.305884302077697	-0.422710417937182	0.225846920833634
EIF5A	0.0557013070079424	-0.398309200910131	-0.0438638063596412	-0.752754595460622	0.225992118731229
GNB2	0.0563916892177531	0.428723302671293	0.691714745774148	0.165731859568437	0.228225422119492
ENO1	0.0566222065806668	-0.461321609199882	-0.024182945283118	-0.898460273116645	0.228591135972939
S100A11	0.0568386944197497	-0.124884901687389	0.254964893436137	-0.504734696810914	0.22889854468793
RPL6	0.0572595889292421	-0.406280546492547	-0.0766447676045521	-0.735916325380542	0.230025590008852
SELPLG	0.0575218014441394	0.32951311998976	0.682342272311927	-0.0233160323324075	0.230511199398996
PRDX1	0.0581406032835425	-0.33556486218087	0.0188960965618527	-0.690025820923593	0.232419911655534
PRRC2C	0.0586201767261849	-0.161258481425238	0.166088266074886	-0.488605228925361	0.232626540730919
PTPRC	0.0583403715406389	0.135203403559522	0.464683473208862	-0.194276666089818	0.232626540730919
RPS8	0.058565398247741	-0.372126032610597	-0.0383125211991704	-0.705939544022023	0.232626540730919
FAM129A	0.05913400031	0.0697579835461315	0.376071819694857	-0.236555852602594	0.234096006081578
ZAP70	0.0615399514472698	0.341572690784602	0.587891519957964	0.0952538616112389	0.243030655715489
MGAT1	0.062554393053282	0.0234822751831042	0.294458366720446	-0.247493816354237	0.24584630137326
TRANK1	0.0624594398347568	0.313041979800117	0.581531378617974	0.0445525809822601	0.24584630137326
YWHAZ	0.0634858770355456	0.0816690211665683	0.397208529338402	-0.233870487005265	0.248907368858113
C19orf66	0.063773614091766	0.402922392637158	0.783259321566319	0.0225854637079976	0.249226226599366
GABARAPL1	0.0638728158911925	0.341019450901799	0.548909324058411	0.133129577745186	0.249226226599366
EIF2AK2	0.0640629482443885	0.494095044019213	0.864281450922273	0.123908637116154	0.249371524073025
VPS28	0.0657376451174274	-0.196354367515542	0.119794961514478	-0.512503696545562	0.255281188539343
DDX17	0.0669027440387505	-0.408215053924934	-0.053157215859622	-0.763272891990246	0.25918854044466
EPS15	0.0671003495783782	-0.0470964655450057	0.210159757076733	-0.304352688166744	0.2593380809534
CD99	0.0675467134126606	0.494469235749677	0.905035595517294	0.0839028759820585	0.259457043728328
HMGB1	0.0675634468848365	0.220778853204307	0.550542087220246	-0.108984380811632	0.259457043728328
JAK1	0.0676083651652602	0.352501462350634	0.674419075454004	0.0305838492472643	0.259457043728328
KRTCAP2	0.068051157922758	0.200434461777282	0.520404528937163	-0.119535605382599	0.260543283032907
DPP7	0.0682922532372264	-0.241669283253306	0.0700591371336916	-0.553397703640304	0.260854016463504
COX7A2L	0.0693603932243078	-0.310627576434371	0.0145611481378616	-0.635816301006604	0.262636315572861
GAPDH	0.0698350249318964	0.424014664008963	0.90225742059186	-0.0542280925739352	0.262636315572861
NAP1L1	0.0699972707713363	0.0212469654045522	0.316379257387318	-0.273885326578214	0.262636315572861
POMP	0.0700581557386606	0.458487206307012	0.823348852906151	0.0936255597078728	0.262636315572861
PPIA	0.0698229097875004	0.437979047450975	0.814512246192646	0.0614458487093036	0.262636315572861
RGS1	0.0692803201991244	0.18037605790183	0.579486203234981	-0.21873408743132	0.262636315572861
TSPO	0.0693443831357517	-0.417671813995334	-0.0529387150682705	-0.782404912922397	0.262636315572861
USP18	0.0697462169930253	0.406067985315054	0.671862878241976	0.140273092388132	0.262636315572861
WAC	0.0702081137889439	-0.338732121115724	-0.00963866001214953	-0.667825582219299	0.262636315572861
GLRX	0.070648544831552	0.362923476889283	0.566998049417292	0.158848904361274	0.263679122700827
HSPA8	0.0713259761587522	0.363314860909737	0.779505222135781	-0.0528755003163066	0.264077314507057
OAS3	0.0712577685744858	0.477884694711712	0.809766944472028	0.146002444951397	0.264077314507057
PPIB	0.0711878474084034	0.541907532248695	0.968239537445464	0.115575527051927	0.264077314507057
SEC11A	0.0714028790298051	-0.348626706644322	0.079838655522242	-0.777092068810885	0.264077314507057
TRAF3IP3	0.071726361998314	-0.41688678889649	-0.0248525864526322	-0.808920991340348	0.26467352131052
CAPZA1	0.0723082027455918	-0.294288726723062	0.0431339255885064	-0.631711379034631	0.265114474016465
CDK2AP2	0.0724800403705267	0.377512163162784	0.588729751559049	0.166294574766518	0.265114474016465
CTSL	0.0727298806073775	0.275432207626968	0.511722931698997	0.0391414835549393	0.265114474016465
CYLD	0.0727648140588496	0.193205524440849	0.576590943088086	-0.190179894206389	0.265114474016465
LCP1	0.072821143077484	-0.0271999065430679	0.305606763877173	-0.360006576963309	0.265114474016465
NAA38	0.0722636335457114	-0.0795241823171169	0.209137903935155	-0.368186268569389	0.265114474016465
HMGN3	0.0737408772237812	-0.0299834685016538	0.270889420721803	-0.330856357725111	0.267864968267232
LGALS1	0.0739677946649571	0.481500590907867	1.23435271380986	-0.271351531994123	0.268092162441211
PSMD4	0.0744270577288638	-0.174546306509483	0.114399604835045	-0.46349221785401	0.268563122026055
VASP	0.0744003000070738	-0.190088214166287	0.101102162424811	-0.481278590757384	0.268563122026055
BCAP31	0.0751216858026102	-0.333573414102866	-0.00825835395432034	-0.658888474251411	0.270471235196594
DYNC1H1	0.0756080480620242	-0.00240004383067299	0.265131443185114	-0.26993153084646	0.271207175220726
SELENOS	0.0756586540315331	-0.20033947947105	0.122648563779229	-0.523327522721329	0.271207175220726
GTF3A	0.0759029456193391	0.356909945062359	0.575199420746357	0.138620469378361	0.271486193651627
NDFIP1	0.0766285755305902	0.115020884208784	0.359376098761745	-0.129334330344176	0.272884730765049
SLA2	0.0766274553755795	0.348524711536297	0.565078916686077	0.131970506386517	0.272884730765049
LEPROTL1	0.0780192567634462	-0.223732947301885	0.19693593440596	-0.64440182900973	0.276629147350393
STK4	0.0779262945934922	-0.168766626514023	0.153021798880755	-0.490555051908801	0.276629147350393
RPS4X	0.0785799940903005	-0.290342546276154	0.0432699821568737	-0.623955074709181	0.278012950892148
PTGER4	0.0789745906980414	0.331054973305153	0.510027920820237	0.152082025790069	0.278804236858237
FAU	0.0808495887733129	0.304163374049995	0.588018894012775	0.0203078540872155	0.284807082698215
CCT6A	0.0833885527792349	-0.161784703396748	0.133395184731435	-0.456964591524932	0.287063459984296
DYNLRB1	0.0831148918273219	-0.233457225986053	0.0800191499203413	-0.546933601892448	0.287063459984296
ICAM2	0.0819463476314629	0.253761906862988	0.388330607473547	0.119193206252429	0.287063459984296
JUNB	0.0831760459732105	0.430774092021072	0.855424877906332	0.00612330613581164	0.287063459984296
KPNB1	0.0828963545163561	0.150888390332248	0.427542966545554	-0.125766185881058	0.287063459984296
MAGOH	0.0831630409852864	-0.143481062187538	0.157188809310385	-0.444150933685462	0.287063459984296
MAT2B	0.0823924003762223	0.370652986982314	0.61268512559176	0.128620848372869	0.287063459984296
PHPT1	0.0833043017291773	-0.376718888311235	0.0102697680658041	-0.763707544688274	0.287063459984296
RBX1	0.082036674052553	-0.133402537469182	0.180709702478361	-0.447514777416725	0.287063459984296
RNF7	0.0831289700961532	0.324142322427381	0.526192372896344	0.122092271958419	0.287063459984296
SP100	0.083426168015056	0.414190638246826	0.774510676382918	0.0538706001107339	0.287063459984296
HSPB1	0.0839787315867935	0.403880729311652	0.639153276616233	0.168608182007071	0.2883564446696
ACTN4	0.0851607458683657	-0.426341270032829	0.0120828463452815	-0.864765386410939	0.291800790990136
PNISR	0.0856269888997589	-0.398969625398701	-0.013732909276664	-0.784206341520738	0.292783268124752
NAPA	0.0862356495048962	0.3053644429924	0.593074337458073	0.0176545485267277	0.294247582306455
NMI	0.0872905973024538	0.42267242077763	0.716025321453497	0.129319520101764	0.296606175417296
TXN	0.0871361847313661	-0.0172864016454238	0.323233071194885	-0.357805874485733	0.296606175417296
PTPN2	0.0877603394365212	-0.129193687591008	0.164154047583599	-0.422541422765616	0.297582356800345
HNRNPR	0.0883741530876509	-0.290341900989446	0.0276792290513793	-0.608363031030271	0.298422864774241
LSM5	0.088372696789797	-0.273532198220177	0.0479324098429732	-0.594996806283328	0.298422864774241
S100A6	0.0888565875308856	-0.251655765796739	0.149670879561843	-0.652982411155321	0.299432012939823
C4orf48	0.0891498584734608	0.319535444413821	0.507528340392169	0.131542548435473	0.299800864268484
AP3S1	0.0912252775796554	-0.173299866492408	0.111640734682739	-0.458240467667556	0.306133899082399
DYNLT1	0.091408466494867	0.145672250243496	0.467613346188844	-0.176268845701853	0.306133899082399
DUSP2	0.0922063887011449	0.369744965018833	0.70085460874129	0.0386353212963758	0.308173401581081
ACAP2	0.0937183399538208	0.217196110585799	0.401842555888453	0.0325496652831459	0.311312856343547
APOBEC3G	0.0936474446701525	0.271512824906031	0.668088882783537	-0.125063232971476	0.311312856343547
SUMO2	0.0934205341897197	0.185955190172666	0.519412512717415	-0.147502132372083	0.311312856343547
SLC2A3	0.093955075242008	0.323922035243562	0.514336202028725	0.133507868458398	0.311464893739258
HLA-F	0.0945090698303105	0.313547998395475	0.613464381005985	0.0136316157849658	0.312316653458573
HSP90AB1	0.0945949888464347	-0.543713512593959	-0.0437813179102053	-1.04364570727771	0.312316653458573
CHURC1	0.095390373086542	-0.345226009113692	0.0242278621536359	-0.714679880381019	0.314306461624546
LAMTOR4	0.0963290369564736	-0.1192287861946	0.200377345604708	-0.438834917993908	0.31675939370163
YTHDC1	0.0970082326040256	-0.10938415377952	0.183139367393653	-0.401907674952693	0.318350960517436
GPX4	0.0990543463120444	0.00768709405444512	0.364919506654592	-0.349545318545702	0.324412929387439
CRIP1	0.100636191755526	-0.420541945233304	0.0529961193864035	-0.894080009853011	0.328933123754033
ATP5MD	0.102124978738599	-0.295961525382107	0.134030980055331	-0.725954030819544	0.329181502613943
BST2	0.101346346439359	0.350402593366073	0.717801887509205	-0.0169967007770588	0.329181502613943
CAPN2	0.101099377158102	0.317025185204439	0.522491455448259	0.111558914960618	0.329181502613943
RPL14	0.101716236131285	0.268699998521049	0.578271130117577	-0.0408711330754788	0.329181502613943
SLC16A3	0.101823033955965	-0.237443584409782	0.114786781306377	-0.589673950125941	0.329181502613943
SNX10	0.102112177287838	-0.076486646770553	0.21435385166632	-0.367327145207425	0.329181502613943
XRN1	0.101791748365345	0.361461388326389	0.672454669495457	0.0504681071573211	0.329181502613943
BTN3A2	0.104793776242399	0.271430135018043	0.436181302987903	0.106678967048182	0.337059822200931
PPP3CC	0.10529128971885	0.196517652591352	0.417690616446054	-0.0246553112633497	0.337059822200931
S100A10	0.105602433565099	0.512735358840517	0.972073182266758	0.0533975354142753	0.337059822200931
SERBP1	0.105540027409599	-0.386393576266031	-0.0219792472461268	-0.750807905285934	0.337059822200931
TIAL1	0.105083467932251	-0.325575833241552	0.0258748661634847	-0.677026532646588	0.337059822200931
CCDC69	0.105972393722145	-0.211629089358665	0.0925183287570994	-0.515776507474429	0.337580027657849
RTN4	0.106425789477123	-0.360153791046216	0.0212026346405931	-0.741510216733026	0.338363474926292
PCM1	0.107213609825577	-0.298692833002483	0.0886826622494753	-0.686068328254441	0.33954446140877
RASSF5	0.107061015095896	0.307467702911368	0.50240714350211	0.112528262320627	0.33954446140877
ZYX	0.10826105770956	0.341165278023912	0.615249131312417	0.0670814247354071	0.342197257992815
SELENOK	0.108476472641659	0.325247024459851	0.584805217703139	0.0656888312165621	0.342214945606471
PSMA3	0.110271496985142	-0.202643284934515	0.115249940957368	-0.520536510826399	0.34720619996673
RALA	0.111446990487153	0.274784198744413	0.440015796671088	0.109552600817738	0.350231293804521
CHCHD2	0.113405987066054	-0.361592982522146	-0.034333723389643	-0.688852241654648	0.352490957794812
DENND2D	0.112904513555239	-0.0996403737758899	0.20910639491684	-0.40838714246862	0.352490957794812
RAB27A	0.113318454051488	0.319022320727776	0.545767737551419	0.0922769039041329	0.352490957794812
SEPT2	0.113462754654983	-0.226124486648985	0.096333194132921	-0.54858216743089	0.352490957794812
SMAP1	0.112919146988525	-0.258177827231579	0.0558227818764152	-0.572178436339573	0.352490957794812
YWHAH	0.112620307454597	-0.237116497329799	0.0980777693216602	-0.572310763981258	0.352490957794812
FCGR3A	0.114460158819899	0.26930099906809	0.565361463414197	-0.0267594652780174	0.353596115320985
SH2D1B	0.114640506937224	0.397878157270829	0.714538586422794	0.0812177281188634	0.353596115320985
SRP9	0.114685680567015	-0.359956824788161	-0.00161909767589163	-0.718294551900431	0.353596115320985
SYTL3	0.114370811885126	0.344729111284764	0.604070272385106	0.0853879501844216	0.353596115320985
BSG	0.115953344777902	-0.246413102628582	0.0723969968528991	-0.565223202110063	0.356830010061808
CELF2	0.116527818436456	-0.365122481845189	0.0331847032370256	-0.763429666927403	0.357922545894275
LNPEP	0.117459862988595	0.313361681645715	0.593314979656084	0.0334083836353458	0.360107211530823
PLP2	0.118245387171443	-0.324265418143932	0.0508991538488358	-0.699429990136701	0.361808733634561
SLFN5	0.118458530815975	0.310419289531942	0.677578653272423	-0.0567400742085386	0.361808733634561
EIF3L	0.119925762710049	-0.325387438053873	0.0358423420876401	-0.686617218195386	0.363566763903513
ETNK1	0.119667071769404	-0.0981963383616594	0.173685942219465	-0.370078618942784	0.363566763903513
RPL36	0.119536676499089	-0.323848992406409	-0.00932458332761726	-0.638373401485202	0.363566763903513
RPL37	0.119871497765377	-0.324745521455555	-0.00235720425599328	-0.647133838655116	0.363566763903513
KIR2DL4	0.120464416680292	0.399616244651431	0.64859680041115	0.150635688891711	0.364122685818896
SRSF9	0.120555640921032	-0.190853036047232	0.228855041147253	-0.610561113241716	0.364122685818896
ATP6V1F	0.121199523854057	0.0562517536498832	0.369159236403303	-0.256655729103536	0.364374803488696
BPTF	0.121611814875108	-0.143798257681295	0.157599393853478	-0.445195909216068	0.364374803488696
CD47	0.121350508528407	-0.300571738188939	0.0591633202531439	-0.660306796631022	0.364374803488696
FIS1	0.121756142183531	-0.0661164871415163	0.231391394872638	-0.36362436915567	0.364374803488696
GADD45GIP1	0.121066005687223	-0.324600987878759	0.0355349319615478	-0.684736907719066	0.364374803488696
DOCK8	0.122903176813294	0.35696658194097	0.644948911646423	0.068984252235518	0.364483631569575
FRG1	0.122036983362535	-0.273656801400603	0.0475576808815454	-0.594871283682751	0.364483631569575
IL10RA	0.122909869627999	0.32058463461823	0.542042570166446	0.099126699070015	0.364483631569575
PPIG	0.122814946854844	-0.171594902306127	0.151927566395546	-0.495117371007801	0.364483631569575
TMIGD2	0.122766436930966	-0.252990504445373	0.113618545873412	-0.619599554764158	0.364483631569575
RBCK1	0.123339209986736	0.10115363667993	0.422090426898176	-0.219783153538316	0.365093015405383
LDHB	0.124048919170656	-0.383349546380446	0.000998809457723238	-0.767697902218615	0.366528599940833
HECTD1	0.126843592424991	-0.108412000026206	0.16034200179405	-0.377166001846462	0.373433031128449
PRDX6	0.126795508275937	0.369421611992317	0.657070907301235	0.0817723166833993	0.373433031128449
TKT	0.127217535371743	-0.15568959895281	0.134612127821237	-0.445991325726857	0.373859099443806
LYST	0.127887023441038	0.288528182376816	0.534828277100071	0.0422280876535603	0.375150602935849
EEF1D	0.128528218513574	0.211363483205064	0.51640307212197	-0.0936761057118424	0.375680151246664
JTB	0.128500036422827	0.135452975154366	0.445795382435532	-0.1748894321268	0.375680151246664
BCLAF1	0.129441148517659	0.0846457919893043	0.333406389018038	-0.16411480503943	0.377671758912882
GPBP1	0.130225988027312	0.237200704277886	0.535930611420481	-0.0615292028647079	0.379283190129547
TUBA1B	0.131291141016045	-0.242619557260964	0.130296531468969	-0.615535645990898	0.381703834219552
SAMSN1	0.13247960882906	0.29790874971427	0.68673588695256	-0.0909183875240208	0.384473740213874
PTPN7	0.133144877244712	-0.259739017548935	0.0929539675235568	-0.612432002621426	0.385054805574693
RBM17	0.13315199898475	0.257854643264011	0.426724019082786	0.0889852674452358	0.385054805574693
TMEM167A	0.133552217193304	-0.185983561526662	0.123115077856361	-0.495082200909685	0.385528612818191
ARL6IP4	0.133990780879346	-0.109131385375922	0.209562981259062	-0.427825752010906	0.385865563302573
RBMX	0.134142105697461	-0.310904956326066	0.0365953787305977	-0.65840529138273	0.385865563302573
EPC1	0.134501167389168	0.219660064431397	0.486912884030073	-0.0475927551672795	0.386217260584037
COX6A1	0.135658565353175	0.387273296822875	0.768993476391333	0.00555311725441743	0.38668277836123
DHX36	0.135848701410782	-0.290123599772302	0.0407660224860989	-0.621013222030703	0.38668277836123
DSTN	0.134980550192815	-0.139424253250969	0.171654535041574	-0.450503041543512	0.38668277836123
PHF20L1	0.135484085193716	-0.0697599395897808	0.189581176484987	-0.329101055664548	0.38668277836123
RPS14	0.135519633935399	-0.294580783254106	0.0180716987287673	-0.60723326523698	0.38668277836123
DDX60	0.136784562435461	0.281698658612763	0.507475707246269	0.0559216099792572	0.388359758031675
PFN1	0.136914077785538	0.378151625889577	0.762721345416229	-0.00641809363707585	0.388359758031675
ARHGAP45	0.137725346947773	0.267528455663201	0.443773819245224	0.091283092081177	0.388796422773445
ETS1	0.137979336766207	-0.359150003862935	0.0193581440412009	-0.737658151767072	0.388796422773445
S100A4	0.137377137211392	-0.256153536318082	0.216091747808867	-0.728398820445031	0.388796422773445
SRRM1	0.138021538188734	-0.339486521332043	0.0413713028790995	-0.720344345543186	0.388796422773445
NDUFS5	0.139050359473473	0.401096119266765	0.774304946557096	0.0278872919764351	0.390346189847219
UTRN	0.138977023318356	0.268618952795709	0.469069725623382	0.0681681799680354	0.390346189847219
CAPG	0.140687939970467	-0.376281292376044	0.128456709757804	-0.881019294509892	0.392242786481764
STAT3	0.140360070242136	0.133043506366794	0.432369533066552	-0.166282520332963	0.392242786481764
THRAP3	0.140019719361213	-0.158181613775317	0.154537239899434	-0.470900467450067	0.392242786481764
ZNFX1	0.140568320695089	0.292341296877665	0.52518729366212	0.0594953000932103	0.392242786481764
ARPC5L	0.141445366885608	0.218267858929329	0.531825843760719	-0.0952901259020611	0.392342505766031
MBP	0.141280709015714	-0.107724262174184	0.220599116643811	-0.436047640992179	0.392342505766031
RPS25	0.141259216244084	-0.223741469379687	0.103060519741193	-0.550543458500567	0.392342505766031
EIF3I	0.141709305967512	-0.135301573274794	0.155665478552261	-0.426268625101849	0.392407263213941
PTMS	0.142295218966148	0.331207335029611	0.54464996438846	0.117764705670763	0.392696281106238
ZC3HAV1	0.142246215519239	0.284424267529469	0.571989798527156	-0.00314126346821797	0.392696281106238
MRFAP1	0.142818606742641	0.251614540118412	0.421393831175374	0.081835249061451	0.393474911481837
PTP4A2	0.143817560093218	-0.158102418368409	0.155806886359112	-0.472011723095931	0.395558921605462
MLLT6	0.144145032575118	-0.056828096427037	0.232936470571537	-0.346592663425611	0.395792168569053
DRAP1	0.145405181229355	0.383013229315911	0.828113670322295	-0.0620872116904744	0.396581689941603
FAM49B	0.145002825338852	-0.315647496750564	0.0409855707781996	-0.672280564279327	0.396581689941603
